Year,Region,Acc-ID,y,Budget y,Budget y+1,Slack,Realized_1yr_lag,Realized_2yr_lag,ds,y(t-1),y(t-2),y(t-3),yhat
2022,GR,35,2681.8,270.0,376.0,-2411.8,4825.0,7383.7,2022-01-01,4825.0,7383.7,8512.4,101.02616
2022,GR,36,1127514.5,1234988.0,1293718.0,107473.5,1322768.0,1128060.7,2022-01-01,1322768.0,1128060.7,1076798.1,1066062.4
2022,GR,37,370419.3,378584.0,387322.0,8164.700000000012,378567.0,369676.8,2022-01-01,378567.0,369676.8,356866.4,15938.986
2022,GR,39,178115.5,197964.0,204118.0,19848.5,186916.0,185825.1,2022-01-01,186916.0,185825.1,177018.4,45977.36
2022,GR,41,141658.7,166168.0,129115.0,24509.29999999999,176568.0,134446.0,2022-01-01,176568.0,134446.0,101913.1,8997.183
2022,GR,42,203743.5,176743.0,192976.0,-27000.5,226694.0,171560.2,2022-01-01,226694.0,171560.2,161343.0,194451.36
2022,GR,45,1768.4,35053.0,30645.0,33284.6,48.0,7740.1,2022-01-01,48.0,7740.1,6581.9,-2.8834407
2022,GR,46,772087.9,757239.0,823361.0,-14848.900000000023,929968.0,740282.8,2022-01-01,929968.0,740282.8,746050.6,259998.12
2022,GR,47,370419.3,378584.0,387322.0,8164.700000000012,378567.0,369676.9,2022-01-01,378567.0,369676.9,356866.4,41721.188
2022,GR,49,178115.5,197964.0,204118.0,19848.5,186916.0,185825.1,2022-01-01,186916.0,185825.1,177018.4,173824.3
2022,GR,50,134522.2,160480.0,179396.0,25957.79999999999,132033.0,146703.2,2022-01-01,132033.0,146703.2,193984.8,57105.02
2022,GR,52,6972.6,14677.0,12579.0,7704.4,6417.0,7023.3,2022-01-01,6417.0,7023.3,5326.6,3746.3662
2022,GR,54,2452.3,9160.0,10360.0,6707.7,4427.0,5760.2,2022-01-01,4427.0,5760.2,4821.4,501.15753
2022,GR,56,176438.3,214345.0,227054.0,37906.70000000001,159641.0,156903.7,2022-01-01,159641.0,156903.7,157096.7,-14879.334
2022,GR,57,18032.2,21765.0,21765.0,3732.7999999999993,20218.0,21509.7,2022-01-01,20218.0,21509.7,19886.6,17125.826
2022,GR,60,2327.1,0.0,0.0,0.0,2125.0,6521.9,2022-01-01,2125.0,6521.9,10191.3,1317.0985
2022,GR,61,3620.7,4330.0,3920.0,709.3000000000002,3169.0,2152.0,2022-01-01,3169.0,2152.0,2113.1,2245.188
2022,GR,62,25.0,0.0,0.0,0.0,847.0,2042.6,2022-01-01,847.0,2042.6,1339.7,34.469425
2022,GR,63,112067.8,108414.0,119552.0,-3653.800000000003,102304.0,101482.7,2022-01-01,102304.0,101482.7,115368.3,45880.688
2022,GR,64,5954.8,5205.0,4845.0,-749.8000000000002,4676.0,4767.1,2022-01-01,4676.0,4767.1,5186.7,1046.7997
2018,GR,66,12.7,33.0,0.0,20.3,45.7,204.1,2018-01-01,45.7,204.1,223.7,5.5059834
2022,GR,67,18032.2,21765.0,21765.0,3732.7999999999993,20218.0,21509.7,2022-01-01,20218.0,21509.7,19886.6,8236.735
2022,JU,30,268796.37687,268481.2,277254.4,-315.1768699999666,282432.52299,269857.58935,2022-01-01,282432.52299,269857.58935,265178.95168,251657.81
2022,JU,31,79829.41179,78612.8,83165.5,-1216.6117899999954,80104.06143,74365.51124,2022-01-01,80104.06143,74365.51124,76946.35158,10955.809
2022,JU,36,480892.17495,483650.0,496774.8,2757.825049999985,478637.96913,500365.7568,2022-01-01,478637.96913,500365.7568,462443.15176,27720.77
2022,JU,37,111900.04152,113169.4,116412.1,1269.358479999995,113326.10073,112525.91471,2022-01-01,113326.10073,112525.91471,113706.70392,18795.443
2022,JU,39,3364.33397,3049.1,4221.9,-315.2339700000002,2335.1826,1837.6221,2022-01-01,2335.1826,1837.6221,922.802,3202.4973
2022,JU,41,37532.01835,37344.4,25935.2,-187.618349999997,37290.55217,25201.7284,2022-01-01,37290.55217,25201.7284,14024.29556,11083.443
2022,JU,42,48355.79645,42790.3,43220.3,-5565.496449999999,43399.76605,44263.25675,2022-01-01,43399.76605,44263.25675,45801.45437,5368.4
2022,JU,46,409685.61587,402243.0,408765.4,-7442.61586999998,422023.46205,407204.74776,2022-01-01,422023.46205,407204.74776,400992.49396,118629.57
2022,JU,47,111900.04152,113169.4,116412.1,1269.358479999995,113326.10073,112525.91471,2022-01-01,113326.10073,112525.91471,113706.70392,116893.21
2022,JU,49,3364.33397,3049.1,4221.9,-315.2339700000002,2335.1826,1837.6221,2022-01-01,2335.1826,1837.6221,922.802,3157.5432
2022,JU,50,24673.93444,26630.8,27837.3,1956.8655599999984,21141.9245,21817.38823,2022-01-01,21141.9245,21817.38823,23219.87647,5358.4375
2022,JU,54,404.505,460.0,460.0,55.495000000000005,342.265,375.035,2022-01-01,342.265,375.035,379.015,153.74011
2022,JU,55,-10.0,0.0,0.0,0.0,2000.0,5057.86,2022-01-01,2000.0,5057.86,5000.0,1100.6515
2022,JU,56,17535.7343,15980.1,11857.8,-1555.6342999999997,19774.43345,12911.45225,2022-01-01,19774.43345,12911.45225,12504.77695,14260.189
2022,JU,57,13699.0179,14356.5,9889.1,657.4820999999993,10811.39892,13666.43603,2022-01-01,10811.39892,13666.43603,11397.39958,5994.344
2022,JU,63,4543.50243,4888.7,7106.6,345.19757000000027,4613.903480000001,3696.22883,2022-01-01,4613.903480000001,3696.22883,5572.04755,439.2834
2022,JU,64,1401.3783,1712.5,1479.5,311.1216999999999,1693.623,2236.0524,2022-01-01,1693.623,2236.0524,1711.221,1126.6681
2022,JU,66,22.71555,40.0,40.0,17.28445,19.62,3.049,2022-01-01,19.62,3.049,75.497,8.284682
2022,JU,67,13699.0179,14356.5,9889.1,657.4820999999993,10811.39892,13666.43603,2022-01-01,10811.39892,13666.43603,11397.39958,11508.769
2022,LU,10,2970966.206,2516428.4595000003,2541300.0,-454537.7464999999,2870499.921,2659594.9854200003,2022-01-01,2870499.921,2659594.9854200003,2182054.40097,-65501.97
2022,LU,14,4669896.237,4746044.798,5051200.0,76148.56099999975,4603686.498,4591326.9794,2022-01-01,4603686.498,4591326.9794,4616286.72368,3352185.5
2022,LU,20,3031915.401,3042729.7015,3063300.0,10814.300499999896,3061314.16,3051707.38994,2022-01-01,3061314.16,3051707.38994,2785678.35969,449527.25
2022,LU,29,4608947.442,4219743.556,4529200.0,-389203.886,4412872.259,4199214.57488,2022-01-01,4412872.259,4199214.57488,4012662.76496,832508.0
2022,LU,30,678656.165,661231.552,695478.458,-17424.613000000012,653031.254,624452.88716,2022-01-01,653031.254,624452.88716,609404.35889,103436.96
2022,LU,31,258270.848,237918.765,245670.768,-20352.082999999984,257480.577,225602.70228,2022-01-01,257480.577,225602.70228,210774.99041,12109.142
2022,LU,36,2299034.573,2259595.422,2419107.68,-39439.15100000007,2428899.589,2132209.11417,2022-01-01,2428899.589,2132209.11417,1934927.39346,989739.8
2022,LU,37,255625.493,256015.786,258222.317,390.2930000000051,255172.487,247891.97393,2022-01-01,255172.487,247891.97393,247251.59868,23931.8
2022,LU,39,322399.343,317002.706,323902.091,-5396.636999999988,404795.671,407777.63754,2022-01-01,404795.671,407777.63754,393077.42996,187013.94
2022,LU,41,226850.485,190797.507,192127.531,-36052.97799999997,158182.29,94154.4161,2022-01-01,158182.29,94154.4161,93415.74785,37038.87
2022,LU,42,205706.75,200766.852,203592.003,-4939.8979999999865,200198.947,194569.58165,2022-01-01,200198.947,194569.58165,204233.48102,185363.69
2022,LU,46,1406319.279,1353903.354,1441052.923,-52415.92500000005,1588440.373,1392625.53372,2022-01-01,1588440.373,1392625.53372,1209445.50815,268337.25
2022,LU,47,255625.493,256015.786,258222.317,390.2930000000051,255172.487,247891.97393,2022-01-01,255172.487,247891.97393,247251.59983,78873.55
2022,LU,49,322399.343,317002.706,323902.091,-5396.636999999988,404795.671,407777.63754,2022-01-01,404795.671,407777.63754,393077.42996,9720.174
2022,LU,50,165356.657,210875.0,213964.0,45518.34299999999,143369.6085,103314.77333,2022-01-01,143369.6085,103314.77333,124918.9879,87067.44
2022,LU,51,11160.786,100.0,0.0,-11060.786,3220.55705,1003.4869,2022-01-01,3220.55705,1003.4869,1047.0412,125.56928
2022,LU,52,12610.153,11069.0,13089.0,-1541.1530000000002,15820.53936,10433.76342,2022-01-01,15820.53936,10433.76342,8102.45644,7708.922
2022,LU,54,2219.581,2750.0,2000.0,530.4189999999999,1950.4095,1083.16155,2022-01-01,1950.4095,1083.16155,884.542,-80.578064
2022,LU,56,20272.065,20159.54,20600.0,-112.52499999999782,9381.10345,20298.40595,2022-01-01,9381.10345,20298.40595,20234.51756,12842.53
2022,LU,57,4193.981,6075.0,6075.0,1881.019,5098.4298,6742.8203,2022-01-01,5098.4298,6742.8203,8797.45555,4353.239
2022,LU,60,23.081,0.0,2000.0,0.0,65.10555,419.19309,2022-01-01,65.10555,419.19309,2071.60003,181.87566
2022,LU,61,11652.258,100.0,0.0,-11552.258,3220.55705,1003.4869,2022-01-01,3220.55705,1003.4869,1047.04121,419.8718
2022,LU,63,27574.151,41494.0,41804.0,13919.848999999998,16029.03269,28377.23639,2022-01-01,16029.03269,28377.23639,19247.30038,4210.2817
2022,LU,64,3716.059,2910.363,2719.854,-805.6960000000004,2781.95184,2823.18096,2022-01-01,2781.95184,2823.18096,3532.8588,510.52237
2022,LU,66,20.556,10.0,10.0,-10.556,54.1085,44.11325,2022-01-01,54.1085,44.11325,11.00885,16.29433
2022,LU,67,4193.981,6075.0,6075.0,1881.019,5098.4298,6742.8203,2022-01-01,5098.4298,6742.8203,8797.45555,3609.997
2022,NE,30,459447.235,460640.857,483488.846,1193.622000000032,463820.79471,456213.11195,2022-01-01,463820.79471,456213.11195,440334.565,389488.66
2022,NE,31,182246.578,176813.267,192499.22,-5433.311000000016,204544.30445,175003.4556,2022-01-01,204544.30445,175003.4556,160412.971,7279.526
2022,NE,34,23006.725,24442.0,20042.0,1435.2750000000017,22317.1604,21519.1784,2022-01-01,22317.1604,21519.1784,22355.439,2102.3267
2022,NE,35,36487.883,8008.893,7793.854,-28478.99,10650.0562,26182.98602,2022-01-01,10650.0562,26182.98602,18292.528,-240.02866
2022,NE,36,1396448.939,1385371.27793,1468366.135,-11077.661069999916,1413462.49743,1404807.86278,2022-01-01,1413462.49743,1404807.86278,1301776.92,-19281.914
2022,NE,37,188061.098,184236.9,187253.317,-3824.198000000004,246018.90776,190897.21869,2022-01-01,246018.90776,190897.21869,175646.917,37975.625
2022,NE,39,160772.175,151655.09949000002,136537.328,-9117.075509999966,162350.09014,181558.85542,2022-01-01,162350.09014,181558.85542,64791.90986,3637.1206
2022,NE,41,99854.509,47080.0,45419.0,-52774.509000000005,100545.16015,70682.37204999999,2022-01-01,100545.16015,70682.37204999999,45805.824,-304.2461
2022,NE,42,154518.953,201263.454,203405.344,46744.50099999999,200392.07724,209557.0794,2022-01-01,200392.07724,209557.0794,151874.364,64428.633
2022,NE,43,19147.639,10001.36085,10216.096,-9146.27815,34345.012780000005,17693.03243,2022-01-01,34345.012780000005,17693.03243,35630.949,12820.131
2022,NE,44,69079.218,66735.31266,65925.559,-2343.905339999997,68703.66934000001,68341.0052,2022-01-01,68703.66934000001,68341.0052,69716.566,47888.68
2022,NE,45,6115.482,10931.279,17322.428,4815.7970000000005,16339.29205,8966.19767,2022-01-01,16339.29205,8966.19767,1614.726,0.022912482
2022,NE,46,730020.985,666744.675,744247.968,-63276.30999999994,674683.3228300001,677754.39873,2022-01-01,674683.3228300001,677754.39873,588764.214,280772.03
2022,NE,47,188061.098,184236.9,187253.317,-3824.198000000004,246018.90776,190897.21869,2022-01-01,246018.90776,190897.21869,175646.917,16799.55
2022,NE,49,160772.175,151655.09949000002,136537.328,-9117.075509999966,162350.09014,181558.85542,2022-01-01,162350.09014,181558.85542,64791.90986,55959.582
2022,NE,50,58098.964,109359.89108,109318.126,51260.92708,48415.57335,40412.04516,2022-01-01,48415.57335,40412.04516,39110.516,25063.63
2022,NE,54,24708.76,29697.41963,24266.0,4988.659630000002,13054.3216,14652.565,2022-01-01,13054.3216,14652.565,10097.91,1616.2625
2022,NE,56,15182.247,24261.39915,24019.629,9079.152150000002,21360.58658,14858.07017,2022-01-01,21360.58658,14858.07017,9124.398,18824.582
2022,NE,57,2142.706,5284.8,4409.55,3142.094,2879.2767000000003,2005.07925,2022-01-01,2879.2767000000003,2005.07925,2309.209,358.33154
2022,NE,60,16.326,0.0,0.0,0.0,3287.75721,0.0,2022-01-01,3287.75721,121.944,18.179,334.57874
2022,NE,63,2592.647,2915.49996,710.65,322.85296000000017,2309.1082,996.70861,2022-01-01,2309.1082,996.70861,783.766,-23.979677
2022,NE,64,14156.28,15238.95012,12864.866,1082.6701199999989,15287.71325,11705.73335,2022-01-01,15287.71325,11705.73335,10441.255,9482.892
2022,NE,66,23661.941,34683.59,30699.618,11021.648999999998,22934.03961,9118.79447,2022-01-01,22934.03961,9118.79447,12803.961,28991.82
2022,NE,67,2142.706,5284.8,4409.55,3142.094,2879.2767,2005.07925,2022-01-01,2879.2767,2005.07925,2309.209,1554.1372
2022,NW,30,84409.5,84354.6,90076.7,-54.89999999999418,80021.2,78364.7,2022-01-01,80021.2,78364.7,78224.1,23126.21
2022,NW,31,38178.3,37904.9,40738.7,-273.40000000000146,35977.9,29739.9,2022-01-01,35977.9,29739.9,29332.7,8530.725
2022,NW,36,248471.6,251272.0,263434.8,2800.399999999994,265654.7,249367.9,2022-01-01,265654.7,249367.9,250114.9,208623.72
2022,NW,37,22428.7,22308.7,21804.7,-120.0,43627.7,22356.7,2022-01-01,43627.7,22356.7,22710.4,9434.326
2022,NW,39,37176.1,35898.6,37741.1,-1277.5,34243.7,35621.0,2022-01-01,34243.7,35621.0,34372.9,15753.819
2022,NW,41,29272.1,29008.4,9239.2,-263.6999999999971,29328.1,22312.1,2022-01-01,29328.1,22312.1,15513.0,1452.5471
2022,NW,42,22311.7,19865.1,22406.7,-2446.600000000002,21699.1,19939.8,2022-01-01,21699.1,19939.8,19220.3,21437.8
2022,NW,46,124118.0,111040.0,120093.5,-13078.0,123989.7,106542.0,2022-01-01,123989.7,106542.0,99094.5,41387.45
2022,NW,47,22428.7,22308.7,21804.7,-120.0,43627.7,22356.7,2022-01-01,43627.7,22356.7,22710.4,5273.081
2022,NW,49,37176.1,35898.6,37741.1,-1277.5,34243.8,35621.0,2022-01-01,34243.8,35621.0,34372.9,38513.434
2022,NW,50,19866.5,28440.1,21960.0,8573.599999999999,27960.86164,21670.9,2022-01-01,27960.86164,21670.9,9859.7,-75.15455
2022,NW,52,1797.2,2297.0,2277.0,499.8,1223.24158,1110.7,2022-01-01,1223.24158,1110.7,1401.1,744.2038
2022,NW,54,13174.2,13880.9,3562.9,706.6999999999989,7338.685,784.9,2022-01-01,7338.685,784.9,775.9,2203.1108
2022,NW,56,10294.5,10815.0,15359.0,520.5,5432.24956,11441.4,2022-01-01,5432.24956,11441.4,18602.5,3102.9175
2022,NW,57,1095.0,980.0,1057.0,-115.0,944.061,1113.5,2022-01-01,944.061,1113.5,1041.0,645.2672
2022,NW,63,9494.6,11795.0,12668.0,2300.4,11993.6306,11402.1,2022-01-01,11993.6306,11402.1,13403.5,6577.755
2022,NW,64,2862.6,2536.1,2021.0,-326.5,2549.808,1048.1,2022-01-01,2549.808,1048.1,2388.9,1803.7108
2022,NW,67,1095.0,980.0,1057.0,-115.0,944.061,1113.5,2022-01-01,944.061,1113.5,1041.0,-56.626766
2022,OW,30,59827.7,59204.7,64902.0,-623.0,58232.2,56537.1,2022-01-01,58232.2,56537.1,55992.0,59528.2
2022,OW,31,29052.2,27969.2,30607.8,-1083.0,28348.2,24332.4,2022-01-01,28348.2,24332.4,24596.7,21534.918
2022,OW,36,165867.4,172426.7,184838.1,6559.3000000000175,179732.7,177208.6,2022-01-01,179732.7,177208.6,173636.8,20111.28
2022,OW,37,38024.4,39339.6,38631.8,1315.199999999997,61835.8,38569.4,2022-01-01,61835.8,38569.4,38982.8,36115.9
2022,OW,39,23749.0,24945.9,24695.1,1196.9000000000017,24201.9,23975.0,2022-01-01,24201.9,23975.0,23884.8,24622.139
2022,OW,41,22732.7,16778.0,5183.0,-5954.700000000001,22719.8,16772.8,2022-01-01,22719.8,16772.8,10634.3,14573.997
2022,OW,42,14022.1,14166.2,14519.4,144.10000000000036,14275.7,14942.2,2022-01-01,14275.7,14942.2,14875.0,9600.142
2022,OW,46,92111.0,90411.7,106237.5,-1699.300000000003,104534.7,96024.4,2022-01-01,104534.7,96024.4,80261.8,86323.14
2022,OW,47,38024.4,39339.6,38631.8,1315.199999999997,61835.8,38569.4,2022-01-01,61835.8,38569.4,38982.8,31254.117
2022,OW,49,23749.1,24945.9,24695.1,1196.800000000003,24201.9,23975.0,2022-01-01,24201.9,23975.0,23884.8,7892.7153
2022,OW,50,31076.6,34226.8,35607.3,3150.2000000000044,20349.4,36035.3,2022-01-01,20349.4,36035.3,30551.2,3096.661
2022,OW,51,8553.8,8284.0,22357.0,-269.7999999999993,14665.0,10216.4,2022-01-01,14665.0,10216.4,3569.4,2387.3833
2022,OW,52,1335.6,1357.0,1181.3,21.40000000000009,1383.4,915.0,2022-01-01,1383.4,915.0,1279.3,1370.991
2022,OW,54,80.6,1150.0,2150.0,1069.4,93.0,75.3,2022-01-01,93.0,75.3,78.8,52.585617
2022,OW,56,4953.9,9390.0,9180.0,4436.1,5916.4,7013.0,2022-01-01,5916.4,7013.0,8716.6,652.15784
2022,OW,57,8366.4,16400.0,15653.0,8033.6,6970.9,10414.7,2022-01-01,6970.9,10414.7,8194.5,1914.2969
2022,OW,61,7949.2,8035.5,21686.0,86.30000000000018,14221.6,9921.4,2022-01-01,14221.6,9921.4,4765.4,102.42551
2022,OW,63,22178.2,18265.4,15860.5,-3912.7999999999993,14664.2,28335.8,2022-01-01,14664.2,28335.8,22551.7,19492.877
2022,OW,64,332.0,150.0,439.7,-182.0,374.7,426.2,2022-01-01,374.7,426.2,608.0,303.6405
2022,OW,67,8366.4,16400.0,15653.0,8033.6,6970.9,10414.7,2022-01-01,6970.9,10414.7,8194.5,2430.1567
2022,SG,30,769880.3,780060.0,797554.2,10179.699999999952,770701.04368,759106.139,2022-01-01,770701.04368,759106.139,726741.8,214523.39
2022,SG,31,485436.1,494116.7,516739.4,8680.600000000035,495779.52329,468903.002,2022-01-01,495779.52329,468903.002,458428.6,154755.66
2022,SG,34,11956.8,12234.8,11015.8,278.0,13796.63325,14268.333,2022-01-01,13796.63325,14268.333,21360.8,1364.7205
2022,SG,35,27081.1,14532.5,15752.0,-12548.6,22575.34361,15641.775,2022-01-01,22575.34361,15641.775,11282.8,665.6165
2022,SG,36,3394189.3,3109543.4,3320437.9,-284645.8999999999,3268760.6891,3126434.627,2022-01-01,3268760.6891,3126434.627,3019814.2,784786.7
2022,SG,37,222495.2,231477.5,230699.7,8982.299999999988,238429.66255,238504.431,2022-01-01,238429.66255,238504.431,243013.7,20075.182
2022,SG,39,675150.9,569463.5,569626.9,-105687.40000000002,620254.24012,597290.649,2022-01-01,620254.24012,597290.649,683307.7,84533.484
2022,SG,41,282555.5,155248.0,187617.0,-127307.5,278480.8883,198226.089,2022-01-01,278480.8883,198226.089,116927.3,170836.08
2022,SG,42,304780.9,281871.4,287842.6,-22909.5,307216.77529,278464.487,2022-01-01,307216.77529,278464.487,293944.2,79446.69
2022,SG,45,9650.3,21127.7,9678.7,11477.4,23082.380510000003,33766.803,2022-01-01,23082.380510000003,33766.803,34222.9,9503.358
2022,SG,46,1561262.9,1509139.8,1593195.2,-52123.09999999986,1703655.21877,1598772.431,2022-01-01,1703655.21877,1598772.431,1610650.5,1359026.6
2022,SG,47,222495.2,231477.5,230699.7,8982.299999999988,238429.66255,238504.431,2022-01-01,238429.66255,238504.431,243013.7,70747.75
2022,SG,49,675150.9,569463.5,569626.9,-105687.40000000002,620254.24012,597290.649,2022-01-01,620254.24012,597290.649,683307.7,146007.66
2022,SG,50,107710.7,157500.0,156100.0,49789.3,103314.88321,119745.054,2022-01-01,103314.88321,119745.054,142729.2,89423.99
2022,SG,52,12784.3,20009.2,29368.7,7224.9000000000015,6380.74957,7346.505,2022-01-01,6380.74957,7346.505,4528.1,1417.73
2022,SG,54,20909.7,111100.0,186273.0,90190.3,49590.79628,62107.55,2022-01-01,49590.79628,62107.55,136897.0,38281.98
2022,SG,56,870.3,525.0,6436.7,-345.29999999999995,2796.6518,12225.164,2022-01-01,2796.6518,12225.164,23583.2,5452.4307
2022,SG,57,4344.5,0.0,0.0,0.0,2523.295,2850.621,2022-01-01,2523.295,2850.621,4539.7,1315.6726
2022,SG,60,26.7,0.0,0.0,0.0,13.89,56.592,2022-01-01,13.89,56.592,445.7,5.8774514
2022,SG,61,1823.0,2795.2,1694.9,972.1999999999998,2001.8029,386.033,2022-01-01,2001.8029,386.033,778.0,2749.3306
2022,SG,63,26685.9,24993.2,26602.0,-1692.7000000000007,20964.42652,16326.003,2022-01-01,20964.42652,16326.003,19628.1,7397.88
2022,SG,64,29751.7,23472.5,23286.1,-6279.200000000001,60968.8933,3286.993,2022-01-01,60968.8933,3286.993,5295.9,8657.154
2022,SG,67,4344.5,0.0,0.0,0.0,2523.295,2850.621,2022-01-01,2523.295,2850.621,4539.7,1195.8912
2022,SH,30,265375.67377,207634.0,278097.8,-57741.67377,266195.0,195669.51089,2022-01-01,266195.0,195669.51089,185219.0,-4447.1924
2022,SH,31,81185.88198,90506.0,95294.9,9320.118019999994,80573.0,74890.59489000001,2022-01-01,80573.0,74890.59489000001,78006.0,46858.117
2022,SH,34,5282.89444,4339.0,4182.4,-943.89444,5744.0,4170.27843,2022-01-01,5744.0,4170.27843,3494.0,266.40277
2022,SH,35,21026.12533,16119.0,440.0,-4907.125329999999,5345.4,6308.77153,2022-01-01,5345.4,6308.77153,30687.0,3262.579
2022,SH,36,407587.4714700001,394828.0,433392.2,-12759.471470000048,403843.0,385495.30466,2022-01-01,403843.0,385495.30466,326526.0,554247.6
2022,SH,37,92033.50282,90905.0,99850.7,-1128.5028199999942,103500.0,89450.71586,2022-01-01,103500.0,89450.71586,90462.0,17400.307
2022,SH,39,35332.66324,39659.0,42169.3,4326.336759999998,28031.0,27082.04776,2022-01-01,28031.0,27082.04776,27670.0,26643.182
2022,SH,41,48650.5508,35084.0,9583.8,-13566.550799999995,48064.0,34956.075549999994,2022-01-01,48064.0,34956.075549999994,21868.0,18368.885
2022,SH,42,62801.71341,58366.0,54350.1,-4435.713409999997,60454.0,59243.17138,2022-01-01,60454.0,59243.17138,59968.0,39634.734
2022,SH,43,512.76692,446.0,512.0,-66.76692000000003,1366.0,477.71441,2022-01-01,1366.0,477.71441,939.0,26.40077
2022,SH,44,69650.45543,45808.0,60873.6,-23842.45543,57840.0,50019.95909,2022-01-01,57840.0,50019.95909,47113.0,4157.683
2022,SH,45,3976.68955,7930.0,1153.0,3953.31045,4416.2,3671.70654,2022-01-01,4416.2,3671.70654,783.0,238.61467
2022,SH,46,296620.29856,203083.0,297567.9,-93537.29856000002,301518.0,234679.49643,2022-01-01,301518.0,234679.49643,201818.0,47436.008
2022,SH,47,92033.50282,90905.0,99850.7,-1128.5028199999942,103500.0,89450.71586,2022-01-01,103500.0,89450.71586,90462.0,110374.625
2022,SH,49,35332.66324,39659.0,42169.3,4326.336759999998,28031.0,27082.04776,2022-01-01,28031.0,27082.04776,27670.0,0.099360585
2022,SH,50,22411.2558,19025.0,34252.4,-3386.255799999999,10547.0,13065.0,2022-01-01,10547.0,13065.0,9254.0,7855.782
2022,SH,54,1376.025,1390.0,4125.0,13.974999999999907,814.0,1201.0,2022-01-01,814.0,1201.0,1744.0,569.22217
2022,SH,56,8059.888650000001,6900.0,10060.0,-1159.8886500000008,18424.0,4956.0,2022-01-01,18424.0,4956.0,1280.0,979.7558
2022,SH,57,6307.491,5750.0,2550.0,-557.491,9309.0,4923.0,2022-01-01,9309.0,4923.0,3048.0,3340.9697
2022,SH,63,449.2184,107.0,1263.5,-342.21840000000003,655.0,486.0,2022-01-01,655.0,486.0,801.0,184.70837
2022,SH,64,2352.703,1340.0,75.0,-1012.703,1401.0,1358.0,2022-01-01,1401.0,1358.0,1578.0,593.3218
2022,SH,65,10000.0,10000.0,10000.0,0.0,10003.0,15000.0,2022-01-01,10003.0,15000.0,6800.0,1168.9537
2021,SH,66,276.0,0.0,0.0,0.0,6.0,25.0,2021-01-01,6.0,25.0,2132.8,-14.532208
2022,SH,67,6307.491,5750.0,2550.0,-557.491,9309.0,4923.0,2022-01-01,9309.0,4923.0,3047.0,7895.8276
2022,SO,30,488433.6524800001,492326.60822000005,506420.49144,3892.955740000005,484851.33195,459494.37,2022-01-01,484851.33195,459494.37,451736.3965400001,395843.72
2022,SO,31,247253.04692,215500.0307,210158.76244,-31753.01622000002,198129.8473,179784.81,2022-01-01,198129.8473,179784.81,182325.19956,87374.6
