ds,y,yhat,yhat_lower,yhat_upper,Region,Acc-ID
2022-01-01,1481953.08711,1681859.4013751703,1425537.7454651468,1933349.7910611809,SO,36
2022-01-01,127744.3808,67357.12443405278,-3420.6533896074893,138427.1097975593,SO,37
2022-01-01,27290.828,27290.828,27290.82793222959,27290.82806673933,SO,38
2022-01-01,1038337.79565,999732.2723662793,999732.2698779884,999732.2752202111,SO,40
2022-01-01,138014.89155,92849.86678096108,54048.590631053405,131188.69223525783,SO,41
2022-01-01,206563.55574,196778.47695861972,169758.83023014132,224942.6522163922,SO,42
2022-01-01,19999.05636,5264.1047972034285,-823.0059102695894,11293.466379058736,SO,43
2022-01-01,23984.71879,4449.715837674725,-9166.048693453593,18793.13266009429,SO,44
2022-01-01,1544.60723,-599.0071023493874,-1319.940030384084,142.96480206266529,SO,45
2022-01-01,1062674.01318,1134779.1801627672,1013322.9764756003,1249572.2060066739,SO,46
2022-01-01,127744.3808,87084.65305682612,51110.74938113375,123154.39936215583,SO,47
2022-01-01,89311.74441,110861.40092121865,80248.35254730738,139846.72082011757,SO,50
2022-01-01,778.6465999999999,-2277.6278759337674,-6192.182711989003,1499.6242693582253,SO,54
2022-01-01,2898.9149,1775.349158400466,773.165999158565,2653.136643384056,SO,56
2022-01-01,3377.58448,1851.6215552970207,1175.5145683144801,2461.173987136038,SO,57
2022-01-01,898.802489999994,,,,SO,60
2022-01-01,2564.25785,15447.160885151126,2173.300144776424,28795.75097297201,SO,63
2022-01-01,3059.47499,1298.100097185622,-1121.2454079148556,3705.7552453510657,SO,64
2022-01-01,3377.58448,993.3065102308028,-1207.1892017767868,3042.7015699711596,SO,67
2022-01-01,234165.7421,229810.73080853268,215129.80236367715,245057.58153251497,SZ,30
2022-01-01,120485.9588,108953.68748133791,104608.79747900317,113177.71329692348,SZ,31
2022-01-01,21611.1886,16306.174920784411,16306.174668643462,16306.175147420257,SZ,33
2022-01-01,3740.3538,-20137.767823892063,-74414.27211646138,30422.063111470205,SZ,34
2022-01-01,40134.0965,35586.71749114485,26891.9869578065,44073.20294709338,SZ,35
2022-01-01,951490.7608,1259300.740238824,1063451.4921651941,1473491.8142013266,SZ,36
2022-01-01,124529.1744,77152.71052495277,33496.48933410668,121549.19215664314,SZ,37
2022-01-01,94279.1027,89954.03117998267,83322.04798215887,96576.75009033727,SZ,39
2022-01-01,792490.001,849542.6113636473,849542.6089057646,849542.6135267894,SZ,40
2022-01-01,81400.1158,54519.18898452897,37214.91782313065,71120.71470206599,SZ,41
2022-01-01,57209.420600000005,48680.2877659098,38397.48754241023,58067.609877879535,SZ,42
2022-01-01,9125.5713,4411.035173120275,-2520.864677673762,11491.016479188793,SZ,43
2022-01-01,55120.2819,44578.030108639796,29434.602446717163,59993.747732757845,SZ,44
2022-01-01,329.0,3112.832708162021,-9047.412633023148,13316.633701655013,SZ,45
2022-01-01,489074.186,625673.2967980611,536745.1038276254,711323.8929425142,SZ,46
2022-01-01,124529.1744,109030.97683909266,99865.83245319323,117682.41529726736,SZ,47
2022-01-01,94279.1027,89954.03117998267,83655.5913260792,96809.41332301754,SZ,49
2022-01-01,49957.1224,46017.835333439114,35267.58368830965,56156.52132665474,SZ,50
2022-01-01,6600.0365,1770.8430321332844,-4070.9966428927564,7974.834974003298,SZ,54
2022-01-01,3521.4323,7659.642324878816,366.6201415418141,14840.037151725222,SZ,61
2022-01-01,3941.172,4603.951958242212,3991.468043451565,5227.883571118068,SZ,63
2022-01-01,2326.327,2384.133638225121,-633.2515554000425,5224.430963797929,SZ,64
2022-01-01,425678.4,425641.7838875592,423940.32388204866,427339.54197274335,TG,30
2022-01-01,194299.5,210595.7937100629,207219.83289176066,214080.21034525687,TG,31
2022-01-01,30979.8,52673.96588940537,52673.96574114905,52673.9660189048,TG,33
2022-01-01,9251.4,-43595.55261532907,-63501.55115738245,-24450.981234892864,TG,34
2022-01-01,26717.5,32305.499134124366,30377.666566141797,34310.381403720196,TG,35
2022-01-01,1204793.7,1244520.7955478206,1048736.4042280964,1444328.3134159443,TG,36
2022-01-01,295786.9,332038.0875240761,321202.2192937998,344376.35622154357,TG,37
2022-01-01,3105.7,-3147.8094119452544,-3147.80944089681,-3147.809384871439,TG,38
2022-01-01,180931.7,173629.89326166487,171536.90407031612,176102.53639037517,TG,39
2022-01-01,978415.9,1012367.4606851682,1012367.451048673,1012367.4700688652,TG,40
2022-01-01,142768.7,105022.67038578168,68356.71701321703,141529.2607558856,TG,41
2022-01-01,160194.0,165157.34289583657,139711.51083629913,190123.56126806006,TG,42
2022-01-01,7489.8,-1957.0555420872552,-7915.723749918998,3448.659335979498,TG,43
2022-01-01,96193.0,52956.62530449338,44560.57967342655,61750.02950099431,TG,44
2022-01-01,23643.7,19289.130772167988,17841.415894680467,20491.67097852432,TG,45
2022-01-01,560123.5,627018.7520828592,548081.6732999181,703440.3872568891,TG,46
2022-01-01,295786.9,343420.8149808287,318358.7637799446,368439.8611957036,TG,47
2022-01-01,7194.3,445.0827869756522,445.0827557039016,445.0828154921571,TG,48
2022-01-01,180931.7,173627.54221547465,171126.75322860893,175987.74462592442,TG,49
2022-01-01,76769.7,42297.01920038843,25994.611888855306,59089.11572203397,TG,50
2022-01-01,193.7,-308.7130231673881,-308.71302835073124,-308.7130177863341,TG,52
2022-01-01,166.1,14871.242746866243,4989.120059237186,23677.933735118946,TG,54
2022-01-01,12268.9,15307.70709792716,8814.865965220324,22058.560940633284,TG,56
2022-01-01,3593.2,2601.684184976778,561.3188019768817,4582.614998393216,TG,57
2022-01-01,1672.2,1770.8363084807104,904.3018604840664,2571.164325505459,TG,60
2022-01-01,31132.9,19290.960700695112,15502.510720830265,22845.339637302557,TG,63
2022-01-01,694.5,174.23369080160245,69.6566866601635,275.0776023068506,TG,66
2022-01-01,3593.2,3578.497048531663,2346.983448740721,4782.351117023306,TG,67
2022-01-01,1900.0,410.3823317436844,410.3823309347589,410.3823324382411,TG,68
2022-01-01,1139988.0565299997,1151272.476951377,1145366.169725154,1157634.1576789855,TI,30
2022-01-01,349342.4044199998,320410.88906354085,312409.2940470162,329003.29345613444,TI,31
2022-01-01,116987.07237,89781.25895358589,89781.2586610086,89781.25922954388,TI,33
2022-01-01,27044.40365,-39054.79301591235,-116224.53778091355,37824.81913932989,TI,34
2022-01-01,31006.18817,30603.421832875363,24953.993754850242,35419.267054834745,TI,35
2022-01-01,2174714.52933,2595418.642077876,2190331.181540352,2981018.2215240295,TI,36
2022-01-01,156448.85086,55132.380102090916,-42123.701231029685,158122.56657754583,TI,37
2022-01-01,1459.798,-417.0320917491406,-417.0320934483598,-417.0320903155062,TI,38
2022-01-01,222560.0509899998,208275.04810689227,203981.63212108164,212548.2945065217,TI,39
2022-01-01,2135039.76845,1914448.4836183386,1914448.4791318716,1914448.4893597497,TI,40
2022-01-01,288610.68955,221406.04165331705,166658.081342302,271642.3413908239,TI,41
2022-01-01,278388.8011300001,332045.17601259233,270204.2470951728,392917.39648375585,TI,42
2022-01-01,17973.661420000008,-15668.770755918435,-32187.504462199282,630.6986762213879,TI,43
2022-01-01,82574.4625,49135.78128808597,16196.80846581756,78067.15945400087,TI,44
2022-01-01,3826.63029,4456.832471052219,1709.4931615336131,7292.518834697721,TI,45
2022-01-01,1036123.4312,1247186.099464097,1086134.6421108316,1395520.2278925132,TI,46
2022-01-01,156448.85086,124756.42218478236,92245.00339673694,159320.02307738794,TI,47
2022-01-01,959.191,1057.4471347755373,1057.4471321330159,1057.447137889541,TI,48
2022-01-01,222560.05099,208273.54046334527,203975.35054056442,212250.44178836702,TI,49
2022-01-01,231499.05855,140114.75071777732,116113.16859847528,164849.45558918733,TI,50
2022-01-01,1182.19134,-272.73163610376014,-851.9255436012024,333.9593264072238,TI,51
2022-01-01,5029.018,1193.238350930087,-5130.091169910047,7038.586281175359,TI,54
2022-01-01,165709.39211999995,178621.70783845775,167590.32588067817,189648.79266322518,TI,56
2022-01-01,41964.59909,41140.97511644397,36360.02951634964,46265.06357094235,TI,57
2022-01-01,127.1,512.8462206455789,-88.29844075249123,1072.9266333102994,TI,60
2022-01-01,56437.61816000001,74912.117651918,64647.609003517275,85652.90702024054,TI,63
2022-01-01,9104.43358,7535.24169189178,5956.918440432829,9049.122646945241,TI,64
2022-01-01,17769.983319999996,10055.252615309499,8235.93496033606,11751.762939003833,TI,66
2022-01-01,41964.59909,59585.5747491613,34843.41123932615,84226.28144034243,TI,67
2022-01-01,168706.33623000002,139111.59590478233,137707.57563323452,140499.5386115551,UR,10
2022-01-01,457022.49751,467502.0522509495,464801.635313657,470243.9189885255,UR,14
2022-01-01,337260.54082,318281.5155076564,310852.91181891906,325989.85076396755,UR,20
2022-01-01,288468.29292000004,284755.14207129856,280719.9730980377,288759.5499003517,UR,29
2022-01-01,107212.59592,106722.09354354168,105471.58852328706,107962.10306262919,UR,30
2022-01-01,58665.92757,57838.120775906915,54742.2119605078,61339.28282141662,UR,31
2022-01-01,11194.15353,10064.861904102865,10064.861885510958,10064.86193285065,UR,33
2022-01-01,927.39909,-7948.630066905986,-11256.339774705548,-5009.984522607978,UR,34
2022-01-01,3035.97184,8188.025044623471,5863.373024354047,10509.916133989807,UR,35
2022-01-01,201356.08509,229402.73667032644,191469.13181968062,266483.48894866696,UR,36
2022-01-01,29797.2127,28205.680095183485,23115.94668971305,33355.766669553355,UR,37
2022-01-01,24794.98919,23090.18449199958,20243.977166087625,25761.8086583877,UR,39
2022-01-01,103730.08657,95656.2862748551,95656.28604402163,95656.28650190898,UR,40
2022-01-01,60338.8831,44247.40068040312,38963.33097183068,50117.528764535586,UR,41
2022-01-01,23614.5577,27445.73958982012,22573.237744901682,32303.762380948632,UR,42
2022-01-01,767.4411600000001,-4648.693781844445,-5714.405283454539,-3597.755099416089,UR,43
2022-01-01,13171.80779,6051.184017735111,3984.6688866092027,8207.698844454313,UR,44
2022-01-01,2572.00557,4256.038353568573,2279.396389916785,6009.88816861959,UR,45
2022-01-01,194633.40112,223759.71645280268,178875.1231731189,269108.0609889713,UR,46
2022-01-01,29797.2127,26572.477166404897,18204.052010312967,35117.24421280472,UR,47
2022-01-01,24794.98919,23090.18449199958,20017.321854131653,26009.301629105325,UR,49
2022-01-01,58555.91481,43749.874610880695,26239.602690715128,60257.08503926944,UR,50
2022-01-01,68.0,733.8907029227322,516.3368458089473,961.7224803946394,UR,51
2022-01-01,1202.722,1452.5935072452316,1027.396599292756,1884.3888474987034,UR,52
2022-01-01,6091.5274,16374.307650427945,11044.362655706964,21434.79270707951,UR,54
2022-01-01,0.0,1135.740137251793,487.90257834835796,1768.997482679795,UR,55
2022-01-01,7176.84455,9702.130626790866,6846.03260934005,12584.123823470753,UR,56
2022-01-01,2907.1241,744.4911429565855,-466.2692850973724,1918.2176926176987,UR,57
2022-01-01,29.0,,,,UR,60
2022-01-01,68.0,733.8907029227322,526.7295486625235,953.3129733817963,UR,61
2022-01-01,22290.10796,9774.306826232252,1923.1963799397704,18245.590860775847,UR,63
2022-01-01,6372.905900000001,15115.677481030194,9089.672766269192,20929.86727732418,UR,64
2022-01-01,2907.1241,507.7869052452279,-1075.6147217095086,2207.0486468390463,UR,67
2022-01-01,2669600.8,2647783.7935088957,2605890.618096473,2688070.990820648,VD,30
2022-01-01,749076.9,717799.4947745823,674463.9774781843,759614.5695350796,VD,31
2022-01-01,184990.8,143238.58149955198,143238.58095652255,143238.5819129639,VD,33
2022-01-01,31159.1,-313161.7515933474,-454726.5440451735,-166672.40939964517,VD,34
2022-01-01,117239.9,261735.78796903646,181050.58925089808,340525.1969446556,VD,35
2022-01-01,6567327.8,6771051.393388235,6514882.727837877,7007371.972673033,VD,36
2022-01-01,640437.0,781766.518723969,737573.3230437919,825656.8387000313,VD,37
2022-01-01,681284.2,254036.6528068084,254036.65179452312,254036.65401630447,VD,38
2022-01-01,4475.8,3718.140602898585,2809.118918187765,4578.535109041689,VD,39
2022-01-01,6750401.1,7029325.286364865,7029325.271008514,7029325.300999933,VD,40
2022-01-01,419992.1,376817.9691542224,311677.4056992237,442126.15014310274,VD,41
2022-01-01,471080.0,386224.80866625137,348933.5126366078,420712.34891285247,VD,42
2022-01-01,57226.8,10008.135817983944,-6187.215933453523,25644.6311888,VD,43
2022-01-01,320692.6,212934.46606692413,166913.97924609933,254549.88074263814,VD,44
2022-01-01,56189.2,78964.7439901917,61728.135916167,95104.47302155638,VD,45
2022-01-01,2657857.2,3182548.391603862,3157202.6107405885,3207463.0709848283,VD,46
2022-01-01,640437.0,781766.518723969,734925.2042978749,828582.2167125394,VD,47
2022-01-01,371499.4,369953.25084802316,369953.21828847314,369953.2818309681,VD,48
2022-01-01,4475.8,3718.140602898585,2907.6434624285307,4618.8976610841255,VD,49
2022-01-01,297691.5,243719.77980598892,211360.30968149722,280071.8738851505,VD,50
2022-01-01,2730.3,5008.163738310038,5008.163678407743,5008.163801590434,VD,51
2022-01-01,68701.3,51862.59258430126,39166.653394904286,64774.84766165103,VD,52
2022-01-01,6551.5,12153.674801269464,1685.602459475489,22022.900558288373,VD,54
2022-01-01,50.0,-8267.464191778441,-13855.378541920718,-2333.815638064681,VD,55
2022-01-01,93072.9,82236.87785947263,69438.229391944,95082.89698064834,VD,56
2022-01-01,8944.8,14915.467777225764,10794.47065770538,18798.402374914753,VD,57
2022-01-01,0.0,1330.5529500863474,327.46604557537825,2279.393502913784,VD,60
2022-01-01,2730.3,7448.631692063913,4843.169993706082,10123.498276701643,VD,61
2022-01-01,41622.9,33999.53137068017,22921.04650843436,44901.72128731558,VD,63
2022-01-01,22313.7,25549.77606742805,16388.3941154676,34913.92244059118,VD,64
2022-01-01,8944.8,14915.467777225764,11073.601696694592,19061.05534287689,VD,67
2022-01-01,1044878.22206,1212336.051201655,1106230.7342831527,1317494.3105261489,VS,30
2022-01-01,411052.19293,409621.9371479091,393684.6207925798,425031.2413095647,VS,31
2022-01-01,67823.166,88595.41217436685,88595.41197576327,88595.4123858955,VS,33
2022-01-01,67034.41953,-19009.46383495466,-113948.6640258607,73236.3262385303,VS,34
2022-01-01,143873.31603,236304.68809392882,151187.99219486074,322612.53314575757,VS,35
2022-01-01,2023565.49422,2452577.5479217595,2095401.7686897786,2782573.4095687256,VS,36
2022-01-01,203122.0316,131321.66137770866,65917.54111339094,199477.7017786719,VS,37
2022-01-01,156125.79346,90196.57235906099,90196.57191740976,90196.57274687209,VS,38
2022-01-01,129964.24869,186800.26564719208,128269.41607767668,247779.3931747746,VS,39
2022-01-01,1557287.96651,1515390.9909138056,1515390.9858960346,1515390.9965167316,VS,40
2022-01-01,207530.63247,163719.3458077647,124734.04784308335,199126.21968905788,VS,41
2022-01-01,262260.67257,298583.7517360824,259399.10875485057,334674.6375615021,VS,42
2022-01-01,11218.83649,-20191.272312743415,-61217.66670615399,19753.421494483402,VS,43
2022-01-01,93361.47943,104.86680095508927,-82555.55547713235,85009.04153572976,VS,44
2022-01-01,111039.29373,250815.25809408625,155129.76015245338,337325.01810467656,VS,45
2022-01-01,1681596.29482,2194997.7034970936,1878112.1551935058,2517059.174754991,VS,46
2022-01-01,203122.0316,146144.5764002005,84275.25185387755,205917.4488137471,VS,47
2022-01-01,46311.75959,55604.79883282706,55604.79873163458,55604.798939793065,VS,48
2022-01-01,129964.24869,186800.26564719208,121356.27688262924,244944.07360556765,VS,49
2022-01-01,252425.59716,205960.5268290561,174991.6921214193,235912.33511965096,VS,50
2022-01-01,11645.24621,10355.939300640526,9190.749172452803,11551.35268545179,VS,52
2022-01-01,35887.078,27483.06816716347,5438.944536545769,51101.19127763625,VS,54
2022-01-01,1.0,,,,VS,55
2022-01-01,171079.87495,181787.59717056627,160138.18900198545,202178.15821794918,VS,56
2022-01-01,12622.47875,1644.6062327951622,-8504.421755855159,12887.253910927435,VS,57
2022-01-01,109.966,-557.4246869029021,-2193.772133450232,1124.7433762835217,VS,60
2022-01-01,209616.35551,258479.84829656436,215119.9242143573,302316.410725065,VS,63
2022-01-01,34239.54927,12943.449006408147,7360.27871225629,18801.79819351804,VS,64
2022-01-01,0.5015,,,,VS,65
2022-01-01,730.91665,-19853.030544148183,-34425.193516130545,-5488.089298363287,VS,66
2022-01-01,12622.47875,-5702.812314493014,-15345.98003338402,4920.737482606384,VS,67
2022-01-01,337380.8,324048.1551712811,316973.1490053331,330558.99107512773,ZG,30
2022-01-01,116685.96,96141.57933875464,88036.47182856491,103824.74580658761,ZG,31
2022-01-01,63873.996,33132.410738606224,33132.41050104551,33132.41097972821,ZG,33
2022-01-01,7292.8,-35909.01258047631,-49773.87309618546,-22023.95412522656,ZG,34
2022-01-01,368.1,-154.7586861483942,-1686.0746437232099,1268.430191370533,ZG,35
2022-01-01,964185.6,1052562.0890793148,883222.1087081464,1242779.607613089,ZG,36
2022-01-01,91404.98,105212.2637759078,55356.53197313014,156502.18147780126,ZG,37
2022-01-01,0.449,-1236.3539361199746,-1236.353950571033,-1236.353924406708,ZG,38
2022-01-01,13952.3,11850.949585019798,8339.246889820755,15501.371156053958,ZG,39
2022-01-01,925031.7,856564.6507812093,856564.6484689766,856564.6528571505,ZG,40
2022-01-01,61231.7,38105.53724867936,19113.546897948243,57593.730453883494,ZG,41
2022-01-01,84745.1,93456.51527949615,86390.65464573157,100122.42287468276,ZG,42
2022-01-01,191.1,-8275.686776111492,-11716.683377001857,-4396.310162345642,ZG,43
2022-01-01,55884.3,36117.36150734604,34696.640768996076,37950.148213494016,ZG,44
2022-01-01,6480.4,6956.321213934109,3846.6990763372282,10142.40263159757,ZG,45
2022-01-01,688261.7,662606.1231675944,562144.1749389706,766863.5381945972,ZG,46
2022-01-01,91404.98,118137.74484520222,85032.76242428794,150079.99508486365,ZG,47
2022-01-01,13952.3,11850.96374033823,8491.039879205873,15084.016031865336,ZG,49
2022-01-01,80846.0,82289.84701835825,56662.04745896835,105900.74381781688,ZG,50
2022-01-01,2309.5,1747.4977246733179,-8478.671636676758,12010.04910577321,ZG,54
2022-01-01,12626.9,9733.999609369419,1141.4282123667065,18562.37239550413,ZG,56
2022-01-01,3145.8,3002.7211724123786,1102.2188706812046,4628.391819425546,ZG,57
2022-01-01,19.2,75.05625109363854,-29.065758861566085,176.68939505376997,ZG,60
2022-01-01,6711.1,2722.6480448671155,-1385.2928976140356,6994.19687644444,ZG,63
2022-01-01,3135.9,4963.942060850695,1779.6865893710917,8487.497747459127,ZG,64
2022-01-01,3145.8,3424.6517133201464,1989.1087445704857,5048.842706579864,ZG,67
2022-01-01,5986496.39758,5397755.662872375,4538956.526226379,6244361.7003249815,ZH,30
2022-01-01,3432345.61366,2921856.4565657284,2138127.88298681,3749223.7518049707,ZH,31
2022-01-01,589693.08896,-513349.4327672883,-932741.869677613,-105564.21822867237,ZH,33
2022-01-01,75252.64048,-362622.3490372817,-606366.0615205935,-137658.8561117292,ZH,34
2022-01-01,40737.64011,36929.94649134097,23905.548963853857,49213.86517285459,ZH,35
2022-01-01,7736885.73527,8058457.365946492,6533190.936134059,9529863.785671487,ZH,36
2022-01-01,254459.49666,-1231133.5571427378,-3543509.9644924826,1160394.1050205175,ZH,37
2022-01-01,7843917.20414,8834989.349352537,8366753.684095448,9288241.733236691,ZH,40
2022-01-01,838448.387,598583.4435309968,414009.04237364954,798482.3913794782,ZH,41
2022-01-01,3332781.3870900003,3771711.003875972,2962860.383710095,4620073.294772675,ZH,42
2022-01-01,318766.918,357164.11912986217,344506.4065230973,369211.50802271534,ZH,43
2022-01-01,466040.70803,683853.2446012029,657331.8411585882,708978.3871001935,ZH,44
2022-01-01,12664.37028,53967.25340562152,42479.22338863039,65971.99945251932,ZH,45
2022-01-01,5592016.492640001,5406464.08649843,5068562.449825013,5739930.928702836,ZH,46
2022-01-01,254459.49664,286733.89921103197,49810.099860061615,537968.4108366662,ZH,47
2022-01-01,873716.9784,1033934.8134614401,920866.0775178424,1159308.6557149983,ZH,50
2022-01-01,21.94095,290.0881664033036,-131.75401868362238,709.0427394091713,ZH,51
2022-01-01,34348.82705,35561.362527826925,26554.168258085836,44260.342830484245,ZH,52
2022-01-01,13862.4841,85147.13689429729,36097.364000769536,134831.97423321844,ZH,54
2022-01-01,734.8,-15116.170246503112,-205261.79285956113,171632.95781913228,ZH,55
2022-01-01,169159.52768,203267.39380831717,179846.28281395245,229417.41123902035,ZH,56
2022-01-01,49016.65658,56528.04791110635,45923.9385299136,67034.1714377279,ZH,57
2022-01-01,1478.6951,3168.5806884025915,-24884.411541753758,30798.709204923503,ZH,60
2022-01-01,21.94095,-3804.9578357199143,-9418.547100427319,1281.659705701433,ZH,61
2022-01-01,50149.72532,44985.50494386809,29229.93083376496,60768.92182461947,ZH,63
2022-01-01,54899.46744,-21027.553763503267,-143050.51783723573,110185.05967789466,ZH,64
2022-01-01,26.108,7484.169829972101,965.7690929742198,13267.582809833988,ZH,65
2022-01-01,14630.93652,17263.587754762535,6170.163881805924,29117.128534910174,ZH,66
2022-01-01,49016.65658,56528.04791110635,45512.8076379149,67476.00321999908,ZH,67
